Darwin,anarch,program,fp,"Interface → 2[credit]: Break 1 subroutine.
X is equal to the number of hosted virus counters.
When your turn begins, you may pay 1[credit] to place 1 virus counter on this program.",Icebreaker - AI - Virus
Data Leak Reversal,anarch,resource,fp,"Install only if you made a successful run on a central server this turn.
If you are tagged, Data Leak Reversal gains ""[click]: The Corp trashes the top card of R&D.""",Virtual - Sabotage
Faerie,criminal,program,fp,"Interface → 0[credit]: Break 1 <strong>sentry</strong> subroutine.
1[credit]: +1 strength.
Whenever an encounter ends, if you used this program to break a subroutine during that encounter, trash this program.",Icebreaker - Killer
Mr. Li,criminal,resource,fp,"<strong>[click]:</strong> Draw 2 cards. When you do, add 1 of those cards to the bottom of your stack.",Connection
Indexing,shaper,event,fp,"Run R&D. If successful, instead of breaching R&D, you may look at the top 5 cards of R&D and arrange them in any order.",Run
R&D Interface,shaper,hardware,fp
Deep Thought,shaper,program,fp,"Whenever you make a successful run on R&D, place 1 virus counter on Deep Thought.
If there are at least 3 virus counters on Deep Thought, it gains ""When your turn begins, you may look at the top card of R&D.""",Virus
New Angeles City Hall,neutral-runner,resource,fp,"2[credit]: Avoid 1 tag.
Trash New Angeles City Hall when you steal an agenda.",Location - Government
Eli 1.0,haas-bioroid,ice,fp,"<strong>Lose [click]:</strong> Break 1 subroutine on this ice. Only the Runner can use this ability.
[subroutine] End the run.
[subroutine] End the run.",Barrier - Bioroid
Ruhr Valley,haas-bioroid,upgrade,fp,"As an additional cost to make a run on this server, the Runner must spend [click].
Limit 1 <strong>region</strong> per server.",Region
Ronin,jinteki,asset,fp,"You can advance this asset.
[click], [trash]: Do 3 net damage. Use this ability only if there are 4 or more hosted advancement counters.",Hostile
Midori,jinteki,upgrade,fp,"Whenever the Runner approaches a piece of ice protecting this server, you may swap that ice with 1 piece of ice from HQ. <em>(The new ice is installed unrezzed.)</em> If you do, the Runner may jack out. Use this ability only once per run.",Sysop
NBN: The World is Yours*,nbn,identity,fp,Your maximum hand size is increased by 1.,Megacorp
Project Beale,nbn,agenda,fp,"When you score this agenda, place 1 agenda counter on it for every 2 hosted advancement counters past 3.
This agenda is worth 1 more agenda point for each hosted agenda counter.",Research
Midseason Replacements,nbn,operation,fp
Flare,nbn,ice,fp,"[subroutine]<trace>Trace 6</trace> If successful, trash 1 piece of hardware, do 2 meat damage (cannot be prevented), and end the run.",Sentry - Tracer - AP
Dedicated Response Team,weyland-consortium,asset,fp,"If the Runner is tagged, Dedicated Response Team gains ""Whenever a successful run ends, do 2 meat damage.""",Hostile
Burke Bugs,weyland-consortium,ice,fp,"[subroutine] <trace>Trace 0</trace> If successful, the Runner trashes 1 program.",Sentry - Destroyer
Corporate War,neutral-corp,agenda,fp,"If you have at least 7[credit] when you score Corporate War, gain 7[credit]; otherwise, lose all credits in your credit pool.",Expansion
Cerebral Imaging: Infinite Frontiers,haas-bioroid,identity,cac,Your maximum hand size is equal to the number of credits in your credit pool.,Division
Custom Biotics: Engineered for Success,haas-bioroid,identity,cac,You cannot include Jinteki cards in this deck.,Division
NEXT Design: Guarding the Net,haas-bioroid,identity,cac,"Before taking your first turn, you may install up to 3 pieces of ice, with no more than a single piece of ice per server. Draw until you have 5 cards in HQ.",Division
Director Haas' Pet Project,haas-bioroid,agenda,cac,"When you score this agenda, you may create a new remote server by installing up to 3 cards from HQ and/or Archives in the root of and/or protecting that server, ignoring all install costs.
Limit 1 per deck.",Initiative
Efficiency Committee,haas-bioroid,agenda,cac,"Place 3 agenda counters on Efficiency Committee when you score it.
[click], <strong>hosted agenda counter:</strong> Gain [click][click]. You cannot advance cards for the remainder of this turn.",Initiative
Project Wotan,haas-bioroid,agenda,cac,"Place 3 agenda counters on Project Wotan when you score it.
<strong>Hosted agenda counter:</strong> Choose a rezzed piece of <strong>bioroid</strong> ice currently being approached. For the remainder of this run, that ice gains ""[subroutine] End the run."" after all its other subroutines.",Research
Sentinel Defense Program,haas-bioroid,agenda,cac,"Whenever the Runner suffers at least 1 brain damage, do 1 net damage.",Security
Alix T4LB07,haas-bioroid,asset,cac,"Place 1 power counter on Alix T4LB07 whenever you install a card.
[click],[trash]: Gain 2[credit] for each power counter on Alix T4LB07.",Bioroid
Cerebral Overwriter,haas-bioroid,asset,cac,"You can advance this asset.
When the Runner accesses this asset, you may pay 3[credit]. If you do, do 1 brain damage for each hosted advancement token.",Ambush
Director Haas,haas-bioroid,asset,cac,"You have +1 allotted [click] on your turn.
When this asset is trashed from anywhere while being accessed, add it to the Runner's score area as an agenda worth 2 agenda points.",Executive
Haas Arcology AI,haas-bioroid,asset,cac
Thomas Haas,haas-bioroid,asset,cac,"Thomas Haas can be advanced.
[trash]: Gain 2[credit] for each advancement token on Thomas Haas.",Executive
Bioroid Efficiency Research,haas-bioroid,operation,cac,"Rez a piece of <strong>bioroid</strong> ice, ignoring all costs, and install Bioroid Efficiency Research on that ice as a hosted condition counter with the text ""Trash Bioroid Efficiency Research and derez host ice if all of its subroutines are broken during a single encounter.""",Condition
Successful Demonstration,haas-bioroid,operation,cac,"Play only if the Runner made an unsuccessful run during his or her last turn.
Gain 7[credit].",Transaction
Heimdall 2.0,haas-bioroid,ice,cac,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] Do 1 brain damage.
[subroutine] Do 1 brain damage and end the run.
[subroutine] End the run.",Barrier - Bioroid - AP
Howler,haas-bioroid,ice,cac,"[subroutine] You may install and rez a piece of <strong>bioroid</strong> ice from HQ or Archives, ignoring all costs, placing it directly behind Howler. If you do, derez that piece of ice and trash Howler after the run is completed.",Trap
Ichi 2.0,haas-bioroid,ice,cac,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] Trash 1 installed program.
[subroutine] Trash 1 installed program.
[subroutine] Trace[3]. If successful, give the Runner 1 tag and do 1 brain damage.",Sentry - Bioroid - Destroyer - Tracer
Minelayer,haas-bioroid,ice,cac,"[subroutine] You may install a piece of ice from HQ as the outermost piece of ice protecting this server, ignoring all install costs.",Code Gate
Viktor 2.0,haas-bioroid,ice,cac,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
<strong>Hosted power counter:</strong> Do 1 brain damage.
[subroutine] Trace[2]. If successful, place 1 power counter on this ice.
[subroutine] End the run.",Code Gate - Bioroid - Tracer - AP
Zed 1.0,haas-bioroid,ice,cac,"<strong>Lose [click]:</strong> Break 1 subroutine on this ice. Only the Runner can use this ability.
[subroutine] If the Runner has lost a [click] to break a subroutine during this run, do 1 brain damage.
[subroutine] If the Runner has lost a [click] to break a subroutine during this run, do 1 brain damage.",Sentry - Bioroid - AP
Awakening Center,haas-bioroid,upgrade,cac
Tyr's Hand,haas-bioroid,upgrade,cac,"[interrupt] → When a subroutine would be broken on a piece of <strong>bioroid</strong> ice protecting this server, you may rez this upgrade.
[interrupt] → <strong>[trash]:</strong> Prevent 1 subroutine from being broken on a piece of <strong>bioroid</strong> ice protecting this server.",Hostile
Gila Hands Arcology,neutral-corp,agenda,cac,"[click], [click]: Gain 3[credit].",Expansion
Levy University,neutral-corp,asset,cac,"[click], 1[credit]: Search R&D for a piece of ice, reveal it, and add it to HQ. Shuffle R&D.",Ritzy
Server Diagnostics,neutral-corp,asset,cac
Bastion,neutral-corp,ice,cac,[subroutine] End the run.,Barrier
Datapike,neutral-corp,ice,cac,"[subroutine] The Runner must pay 2[credit], if able. If the Runner cannot pay 2[credit], end the run.
[subroutine] End the run.",Code Gate
"Rielle ""Kit"" Peddler: Transhuman",shaper,identity,cac,"The first time each turn you encounter a piece of ice, it gains <strong>code gate</strong> for the remainder of this run.",Cyborg
The Professor: Keeper of Knowledge,shaper,identity,cac,The first copy of each program in this deck does not count against your influence limit.,Natural
Exile: Streethawk,shaper,identity,cac,"Whenever you install a program from your heap, draw 1 card.",Natural
Escher,shaper,event,cac,"Run HQ. If successful, instead of breaching HQ, rearrange any number of ice protecting all servers. <em>(Do not rez or derez any ice or change the number of ice protecting any server.)</em>",Run
Exploratory Romp,shaper,event,cac,"Run any server. If successful, instead of breaching that server, remove up to 3 advancement counters from 1 card in the root of or protecting the attacked server.",Run
Freelance Coding Contract,shaper,event,cac,Trash up to 5 programs from your grip. Gain 2[credit] for each program trashed.,Job
Scavenge,shaper,event,cac
Levy AR Lab Access,shaper,event,cac
Monolith,shaper,hardware,cac,"+3[mu]
When you install Monolith, install up to 3 programs from your grip, lowering the install cost of each by 4[credit].
<strong>Trash a program from your grip:</strong> Prevent 1 brain or net damage.
Limit 1 <strong>console</strong> per player.",Console
Feedback Filter,shaper,hardware,cac,"3[credit]: Prevent 1 net damage.
[trash]: Prevent up to 2 brain damage.",Gear
Clone Chip,shaper,hardware,cac,[trash]: Install a program from your heap (paying the install cost).,Chip
Omni-drive,shaper,hardware,cac,"Omni-drive can host a single program of 1[mu] or less. The memory cost of the hosted program does not count against your memory limit.
1[recurring-credit]
Use this credit to pay for using the hosted program.",Gear
Atman,shaper,program,cac,"When you install this program, you may pay X[credit] to place X power counters on it.
This program gets +1 strength for each hosted power counter, and it can only interface with ice of exactly equal strength.
Interface → 1[credit]: Break 1 subroutine.",Icebreaker - AI
Cloak,shaper,program,cac,"1[recurring-credit]
Use this credit to pay for using <strong>icebreakers</strong>.",Stealth
Dagger,shaper,program,cac,"Interface → <strong>1[credit]:</strong> Break 1 <strong>sentry</strong> subroutine.
<strong>1[credit]:</strong> +5 strength. Use this ability only by spending a credit from a <strong>stealth</strong> card.",Icebreaker - Killer
Chakana,shaper,program,cac,"Whenever you make a successful run on R&D, place 1 virus counter on Chakana.
If there are at least 3 virus counters on Chakana, the advancement requirement of all agendas is increased by 1.",Virus
Cyber-Cypher,shaper,program,cac,"When you install this program, choose a server. Use this program only during runs on the chosen server.
Interface → <strong>1[credit]:</strong> Break 1 <strong>code gate</strong> subroutine.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Decoder
Paricia,shaper,program,cac
Self-modifying Code,shaper,program,cac
Sahasrara,shaper,program,cac
Inti,shaper,program,cac,"Interface → <strong>1[credit]:</strong> Break 1 <strong>barrier</strong> subroutine.
<strong>2[credit]:</strong> +1 strength for the remainder of this run.",Icebreaker - Fracter
Professional Contacts,shaper,resource,cac,[click]: Gain 1[credit] and draw 1 card.,Connection
Borrowed Satellite,shaper,resource,cac,"+1[link]
Your maximum hand size is increased by 1.",Link
Ice Analyzer,shaper,resource,cac,"Whenever the Corp rezzes a piece of ice, place 1[credit] on Ice Analyzer.
You may use credits on Ice Analyzer to install programs.",Virtual
Dirty Laundry,neutral-runner,event,cac,"Run any server. When that run ends, if it was successful, gain 5[credit].",Run
Daily Casts,neutral-runner,resource,cac
Same Old Thing,neutral-runner,resource,cac
The Source,neutral-runner,resource,cac,"The advancement requirement of all agendas is increased by 1.
As an additional cost to steal an agenda, you must pay 3[credit].
Trash The Source when an agenda is scored or stolen.",Connection
Frame Job,anarch,event,om,"As an additional cost to play this event, spend [click].
Forfeit an agenda. If you do, give the Corp 1 bad publicity.",Double
